book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
자치통감강목15,457,607,恨吾老不及見耳라하니라,내가 늙어서 미처 보지 못하는 것이 한스럽다.” 하였다.,니라,False,니라,Level2
당송팔대가문초한유2,200,898,居東郭者曰㕙이니 狡而善走하니라,"동곽(東郭)에 사는 자는 이름을 준(㕙)이라 하는데, 교활하고 달리기를 잘하였다.",니라,False,니라,Level2
맹자집주,1778,5711,其不然者는 反是니라,그렇지 못한 자는 이와 반대이다.”,니라,True,니라,Level2
주역전의(상),186,872,四는 以一其四而爲奇요 八은 以兩其四而爲偶니 奇偶各得四之二焉이니라,"4는 4가 한 번 들어가기 때문에 기(奇)가 되고 8은 4가 두 번 들어가기 때문에 우(偶)가 되니, 기(奇)·우(偶)가 나올 확률이 각각 반반씩이다.",니라,True,니라,Level2
당송팔대가문초소철2,282,1558,游說之士는 皆歷詆諸侯하여 以左右罔其利나 獨虞卿은 始終事趙하여 專持從說이니라,"유세객(游說客)들은 모두 제후(諸侯)의 정치설(政治說)을 내리 비난하면서 좌우로 제후들을 조종하여 자기들의 이익을 취하였지만, 우경(虞卿)만은 처음부터 끝까지 조(趙)나라를 섬기며 오로지 합종설(合從說)만을 굳게 유지하였다.",니라,True,니라,Level2
맹자집주,1781,5723,民日遷善而不知爲之者니라,그러므로 백성들이 날로 개과천선(改過遷善)을 하면서도 누가 그렇게 만든 줄을 알지 못한다.,니라,True,니라,Level2
당송팔대가문초소순1,222,1364,天下之勢는 有强弱하니 聖人審其勢하여 而應之以權하니라,"천하(天下)의 형세(形勢)에는 강한 때와 약한 때가 있으니, 성인(聖人)은 그 형세를 잘 살펴서 권변(權變)으로 거기에 응한다.",니라,True,니라,Level2
당송팔대가문초소철2,112,620,惠公旣立 而殺里克은 以弑君之罪로 罪之어늘 春秋書曰 晉殺其大夫里克이라하니라,"혜공(惠公)이 이미 즉위하여 이극(里克)을 죽인 것은 ‘시군(弑君)’의 죄로 죄를 준 것인데, 《춘추(春秋)》에서는 “진(晉)나라가 그 대부(大夫) 이극(里克)을 죽였다.”라고 적었다.",니라,False,니라,Level2
시경집전(하),1238,2676,鼓鍾于宮이어든 聲聞于外하나니라,종을 궁궐에서 두들기거든 소리가 밖에 들리느니라,니라,False,니라,Level2
당송팔대가문초한유2,402,2069,入為尚書職方郎中兼御史中丞하야 佐鹽鐵使하니라,이에 조정으로 들어가 상서직방낭중(尚書職方郎中)‧겸어사중승(兼御史中丞)이 되어 염철사(鹽鐵使)를 보좌하였다.,니라,False,니라,Level2
맹자집주,1130,3812,顔子當亂世하여 居於陋巷하사 一簞食과 一瓢飮을 人不堪其憂어늘 顔子不改其樂하신대 孔子賢之하시니라,"안자(顔子)가 난세(亂世)를 당하여 누추한 골목에서 거처하며 한 그릇의 밥과 한 그릇의 음료로 사는 것을 다른 사람들은 그 근심을 감당하지 못하는데, 안자(顔子)는 그 낙(樂)을 변치 않자, 공자(孔子)께서 그를 어질게 여기셨다.",니라,True,니라,Level2
논어집주,1095,3596,今由與求也는 可謂具臣矣니라,지금 유(由)와 구(求)는 숫자만 채우는 신하라고 말할 만하다.”,니라,False,니라,Level2
당송팔대가문초소철1,272,1826,優柔和易는 可以爲久나 而不可以爲强也일새니라,관후(寬厚)하고 온화(溫和)하고 평이(平易)한 치국(治國)의 법칙은 오래 지속시킬 수는 있으나 강(强)하게 할 수는 없기 때문이었다.,니라,True,니라,Level2
시경집전(상),2281,5295,臣之事上也엔 必先公而後私하고 君之勞臣也엔 必先恩而後義니라,"“신하가 군주를 섬길 때에는 반드시 공(公)을 먼저 하고 사(私)를 뒤에 하며, 군주가 신하를 위로할 때에는 반드시 은혜를 먼저 하고 의(義)를 뒤에 하는 것이다.”",니라,True,니라,Level2
당송팔대가문초소철2,311,1699,自吾祖宗으로 削而漸磨之하니 則今世可以粗安이니라,"우리 조종(祖宗)으로부터 강한(强悍)한 자들을 제거하여 점점 소멸시켰으니, 지금 세상은 약간 안정될 수 있었다.",니라,True,니라,Level2
주역전의(상),1104,3366,曰元之在乾은 爲元始之義하고 爲首出庶物之義요 他卦則不能有此義하여 爲善爲大而已니라,"“원(元)이 건괘(乾卦)에 있어서는 원시(元始)의 뜻이 되고 서물(庶物) 중에 으뜸으로 나오는 뜻이 되며, 다른 괘(卦)에서는 이 뜻을 갖지 못하여 선(善)이 되고 대(大)가 될 뿐이다.”",니라,True,니라,Level2
춘추좌씨전7,390,1291,吳入越이로되 不書는 吳不告慶하고 越不告敗也ᄅ새니라,오(吳)나라가 월(越)나라로 쳐들어간 것을 경(經)에 기록하지 않은 것은 오(吳)나라가 승전을 통보(通報)하지 않았고 월(越)나라가 패전(敗戰)을 통보하지 않았기 때문이다.,니라,True,니라,Level2
당송팔대가문초소철2,295,1595,始皇以詐力兼天下하고 志得意滿하여 諱聞過失이니라,시황(始皇)은 사기와 폭력으로 천하(天下)를 겸병하고 마음에 한껏 만족을 느껴 다른 사람으로부터 자기의 과실을 듣는 것을 꺼렸다.,니라,True,니라,Level2
당송팔대가문초소식5,143,480,季武子之喪에 曾點이 倚其門而歌하니라,계무자(季武子)의 상(喪)에 증점(曾點)이 그의 문(門)에 기대어 노래하였다.,니라,True,니라,Level2
당송팔대가문초한유3,168,992,皆有婦道하니라,〈전부인(前夫人)과 후부인(後夫人)이〉 모두 부도(婦道)가 있었다.,니라,True,니라,Level2
서경집전(상),733,3556,人君은 當用吉士니 凶德之人은 雖有過人之才나 爵亦不可及이니라,"인군(人君)은 마땅히 길한 선비를 써야 하니, 흉덕(凶德)의 사람은 비록 남보다 뛰어난 재주가 있더라도 작위(爵位)가 미쳐서는 안된다.”",니라,True,니라,Level2
당송팔대가문초소철2,165,937,蓋赤眉之亂을 光武欲急攻之하고 禹欲緩取之니라,"대개 적미군(赤眉軍)의 난(亂)을 광무제(光武帝)는 급하게 공격하려 하였고, 등우(鄧禹)는 느슨하게 취하려고 하였다.",니라,False,니라,Level2
주역전의(하),795,2371,上六은 齎咨涕洟니 无咎니라,"상육(上六)은 한탄하며 눈물콧물을 흘림이니, 허물할 데가 없다.",니라,True,니라,Level2
맹자집주,633,2196,聖賢至公無我之心을 於此에 可見이니라,성현(聖賢)의 지공무사(至公無私)하신 마음을 여기에서 볼 수 있다.,니라,False,니라,Level2
당송팔대가문초소철2,40,209,故로 其畿內遠近諸法은 類皆空言耳니라,그러므로 그 기내(畿內)의 원근(遠近) 제법(諸法)은 모두 공언(空言)일 뿐이다.,니라,True,니라,Level2
당송팔대가문초구양수5,179,1214,知祥乃薦崇韜爲中門使하니 甚見親信하니라,맹지상이 이에 곽숭도를 천거하여 중문사로 삼으니 곽숭도가 장종에게 매우 친애와 신뢰를 받았다.,니라,False,니라,Level2
당송팔대가문초소식2,538,2298,子生而女也면 則攝主立하고 男也면 則攝主退하니 此之謂攝主라하시니라,"〈임금과 경(卿)․대부(大夫)가 죽은 뒤에〉 자식이 태어났는데 딸이면 섭주(攝主)가 즉위하고 사내이면 섭주(攝主)가 물러가니, 이것을 섭주(攝主)라 이른다.”라고 하셨다.",니라,False,니라,Level2
당송팔대가문초소철2,344,1872,夫戰勝之民은 勇氣百倍요 敗兵之卒은 沒世不復이니라,"전승(戰勝)한 백성은 용기가 백 배나 나고, 패전(敗戰)한 군사는 평생토록 〈용기가〉 회복되지 않는다.",니라,True,니라,Level2
맹자집주,932,3257,故로 善戰者服上刑하고 連諸侯者次之하고 辟草萊任土地者次之니라,"그러므로 전투를 잘하는 자가 상형(上刑)을 받아야 하고, 제후들과 ˂외교(外交)를 잘하여˃ 연합하는 자가 다음의 형(刑)을 받아야 하고, 풀밭과 쑥밭을 개간하여 ˂백성들에게˃ 토지(土地)를 맡겨주는 자가 다음의 형(刑)을 받아야 한다.",니라,True,니라,Level2
당송팔대가문초왕안석1,317,1507,有難予者曰 然則聖人은 忘天下矣오하야늘 曰 是不忘天下也라하니라,"나의 이런 주장을 비판하는 사람이, “그렇다면 성인(聖人)은 천하에 대한 관심을 잊어버리고 지내는가?” 하기에, 대답하기를, “이렇게 하는 것이 천하에 대한 관심을 잊지 않은 것이오.” 하였소.",니라,True,니라,Level2
맹자집주,1798,5763,非孟子造道之深이면 不能形容至此也니라,"도(道)에 나아가기를 깊이 한 맹자(孟子)가 아니라면, 형용함이 이에 이르지 못하였을 것이다.",니라,True,니라,Level2
당송팔대가문초왕안석1,506,2236,蓋不獨法度有以敺之也니 以賞罰用天下면 而先王之俗廢니라,"특별히 제도를 만들어서 그리로 몰아붙여서 이루어진 것이 아님을 알게 되니, 인위적(人爲的)으로 상(賞)주고 벌(罰)주는 것으로써 천하를 다스리게 되면서 선왕(先王)때부터 내려온 좋은 습속이 피폐해진 것이다.",니라,True,니라,Level2
자치통감강목5,1033,2370,若孝景之時에 七國皆亂하여 異心竝起하고 武帝末年에 群盜巫蠱로 人不自安하고 及光武撥亂之後에 如此之比는 宜爲赦矣니라,"예컨대, 효경제(孝景帝) 때에 일곱 나라가 모두 반란하여 딴 마음을 품은 자들이 함께 일어난 경우와, 무제(武帝) 말년에 여러 도둑 떼와 무고(巫蠱)로 사람들이 스스로 편안하지 못한 경우와, 광무제(光武帝)가 난(亂)을 다스린 뒤와 같은 경우에는 마땅히 대사령(大赦令)을 내려야 할 것이다.”",니라,True,니라,Level2
당송팔대가문초소철3,305,1643,故로 轉運使之職이 於他路에 爲最急이니라,그러므로 전운사(轉運使)의 직책이 다른 노(路)에 비하여 가장 고되다.,니라,True,니라,Level2
당송팔대가문초소철1,273,1833,柔者는 可以久存이나 而常困於不勝하고 强者는 易以折이나 而其末也엔 乃可以有所立이니라,"반면에 유(柔)한 것은 오래 존재할 수 있지만 항상 이기지 못할 강자에게 곤욕을 치러야 하고, 강(强)한 것은 쉽게 꺾어지지만 최후에는 자립할 수 있는 것이다.",니라,True,니라,Level2
자치통감강목3,1465,3325,齊王은 後悔하여 背約城守하고 濟北王은 城壞未完이러니 其郞中令이 劫守王하여 不得發兵하니라,"제왕(齊王)은 이를 후회하여 약속을 배반하고 성(城)을 지켰으며, 제북왕(濟北王)은 성(城)이 파괴되어 아직 완전히 보수되지 못했는데, 그의 낭중령(郞中令)이 왕을 협박하고 지켜서(감시하여) 군대를 징발할 수가 없었다.",니라,False,니라,Level2
시경집전(상),1881,4301,大姬婦人尊貴하여 好樂巫覡歌舞之事하니 其民化之하니라,"태희부인(太姬婦人)은 존귀(尊貴)하여 무격(巫覡)과 가무(歌舞)의 일을 좋아하니, 백성들이 이에 교화되었다.",니라,True,니라,Level2
당송팔대가문초유종원1,306,1866,乃出軍府之幣하여 以備器用하고 卽山僦功하니라,그리고는 군영의 재물로 공사에 필요한 도구를 준비하고 산의 주변에 사는 사람들을 인부로 고용하였다.,니라,False,니라,Level2
당송팔대가문초증공1,95,610,推而行之를 不以進退하니 而鞏獨幸遇明公於此時也하니라,이것을 더 확대하고 실행하여 현직에 있거나 물러나 있는 것으로 인해 변화가 없는데 제가 유독 이 시기에 다행히 명공(明公)을 만난 것입니다.,니라,True,니라,Level2
시경집전(상),2346,5444,凡學이 蓋莫不然이니라,모든 학문이 다 그러하지 않음이 없다.”,니라,True,니라,Level2
논어집주,8,46,讀論語에 有讀了全然無事者하며 有讀了後에 其中得一兩句喜者하며 有讀了後에 知好之者하며 有讀了後에 直有不知手之舞之足之蹈之者니라,"“≪논어(論語)≫를 읽음에 다 읽은 뒤에 전혀 아무런 일이 없는 자도 있으며, 읽은 뒤에 그 가운데 한 두 구(句)를 터득하고 기뻐하는 자도 있으며, 다 읽은 뒤에 좋아하는 자도 있으며, 다 읽은 뒤에는 곧바로 자기도 모르게 손으로 춤을 추고 발로 뛰는 자도 있다.”",니라,False,니라,Level2
맹자집주,784,2826,是故로 孔子曰 知我者도 其惟春秋乎며 罪我者도 其惟春秋乎인저하시니라,이 때문에 공자(孔子)께서 말씀하시기를 ‘나를 알아주는 것도 오직 ≪춘추(春秋)≫이며 나를 죄주는 것도 오직 ≪춘추(春秋)≫이다.’ 하셨다.,니라,True,니라,Level2
당송팔대가문초왕안석2,56,231,不知夫九者之義故也니라,이곳에 열거한 아홉 괘(卦)의 의의(意義)를 몰랐기 때문이다.,니라,False,니라,Level2
당송팔대가문초소철2,352,1917,而益州 有蠻夷騎都尉하여 以治其事하되 使其彊者不能內侵하고 而弱者不爲中國之所侮하니 蓋爲是也니라,"익주(益州)에는 만이기도위(蠻夷騎都尉)를 두어 그 일을 다스리되 강자(强者)는 내지(內地)를 침략하지 못하게 하고 약자(弱者)는 중국(中國)에게 멸시를 받지 않게 하였으니, 대개 이 때문이었다.",니라,False,니라,Level2
당송팔대가문초소순1,263,1719,右無良焉하니 必敗요 偏敗면 衆乃携라하니라,"우측에는 정병(精兵)이 없으니 반드시 패배시킬 수 있을 것이고, 한쪽이 패하게 되면 주력부대도 무너질 것입니다.”라고 하였다.",니라,True,니라,Level2
자치통감강목14,477,1498,導内不能平하여 嘗遇西風塵起하여 舉扇自蔽하고 徐曰 元規塵汚人이라하니라,"왕도는 마음이 화평하지 못하였는데, 일찍이 서풍이 불어 먼지가 일어나자 부채를 들어 자기 몸을 가리고 천천히 말하기를 “원규(元規)의 먼지가 사람을 오염시킨다.” 하였다.",니라,False,니라,Level2
당송팔대가문초소철2,153,863,苻堅王猛은 君臣相得하여 以成霸功하니 雖齊桓管仲이라도 不能過也니라,"부견(苻堅)과 왕맹(王猛)은 군신(君臣)이 서로 의기투합하여 패공(霸功)을 이루었으니, 비록 제(齊) 환공(桓公)과 관중(管仲)이라 하더라도 이보다 뛰어날 수는 없었다.",니라,True,니라,Level2
예기집설대전2,1355,1939,葬日에 虞는 弗忍一日離也일새니라,장사(葬事)지낸 날에 우제(虞祭)를 지내는 것은 차마 단 하루라도 혼령이 의지할 곳이 없게 할 수 없기 때문이다.,니라,False,니라,Level2
자치통감강목12,148,542,二事體同하니 皆足爲世鑑也니라,"〈비위와 제갈각의〉 두 가지 일은 대체(大體)가 같으니, 모두 세상에서 귀감으로 삼기에 충분하다.”",니라,True,니라,Level2
논어집주,1267,4135,請益한대 曰 無倦이니라,"더 자세히 말씀해 주시기를 청하자, “게을리 하지 말아야 한다.” 하셨다.",니라,True,니라,Level2
맹자집주,335,1247,知言者는 盡心知性하여 於凡天下之言에 無不有以究極其理 而識其是非得失之所以然也니라,"지언(知言)이란, 마음을 다하고 성(性)을 알아서 모든 천하(天下)의 말에 그 이치를 궁구하고 지극히 하여, 그 시비득실(是非得失)의 소이연(所以然)을 알지 못함이 없는 것이다.",니라,True,니라,Level2
서경집전(상),492,2737,然其意則皆言君道之係於天下者 如此之重也니라,그러나 그 뜻은 모두 군주(君主)의 도(道)가 천하(天下)에 관계됨이 이와 같이 중함을 말한 것이다.,니라,True,니라,Level2
자치통감강목3,1666,3718,故로 上亦寵任焉하니라,그러므로 상(上) 또한 그를 총애하고 신임하였다.,니라,True,니라,Level2
예기집설대전2,39,51,親者는 仁之所在라 故有隱而無犯하고 君者는 義之所在라 故有犯而無隱하고 師者는 道之所在라 故無犯無隱也니라,"어버이는 인(仁)이 있는 대상이기 때문에 은미하게 간함은 있지만 면전에서 직간하는 경우는 없고, 임금은 의(義)가 있는 대상이기 때문에 면전에서 직간함은 있으나 은미하게 간함은 없으며, 스승은 도(道)가 있는 대상이기 때문에 면전에서 직간함도 없고 은미하게 간함도 없다.",니라,True,니라,Level2
맹자집주,1914,6031,"睟然見於面,盎於背는 居天下之廣居者然也니라","“수연(睟然)히 얼굴에 나타나고, 등에 가득함은 천하의 광거(廣居)에 거(居)하는 자만이 그러한 것이다.”",니라,True,니라,Level2
주역전의(하),847,2496,上六은 冥升이니 利于不息之貞하니라,"상육(上六)은 올라감에 어두우니, 쉬지 않는 정도(貞道)에 이롭다.",니라,True,니라,Level2
예기집설대전2,694,988,主危臣辱하고 主辱臣死라 故謀人之軍師라가 敗則死之하고 社稷存則與存하고 社稷亡則與亡이라 故謀人之邦邑이라가 危則亡之니라,"주군이 위태로우면 신하는 치욕을 당하고, 주군이 치욕을 당하면 신하는 죽는 법이기 때문에 남의 군사(軍師)를 도모하다가 패전하면 죽어야 하고, 사직(社稷)이 보존되면 함께 보존되고, 사직이 망하면 함께 망하기 때문에 남의 나라와 고을을 도모하다가 위태로우면 그 자리에서 물러나야 하는 것이다.",니라,True,니라,Level2
논어집주,1300,4231,其身正이면 不令而行하고 其身不正이면 雖令不從이니라,"“자기 자신이 바르면 명령하지 않아도 행해지고, 자신이 바르지 못하면 비록 명령한다 하더라도 따르지 않는다.”",니라,True,니라,Level2
당송팔대가문초한유2,289,1410,"孔子師郯子, 萇弘, 師襄, 老聃이나 郯子之徒는 其賢不及孔子하니라","공자(孔子)께서 담자(郯子)‧장홍(萇弘)‧사양(師襄)‧노담(老聃)을 스승으로 삼으셨으나, 담자(郯子) 등은 그 현능(賢能)함이 공자(孔子)에 미치지 못하였다.",니라,True,니라,Level2
맹자집주,1428,4850,韓子性有三品之說이 蓋如此하니라,한자(韓子)의 “성(性)은 ˂상(上)·중(中)·하(下)의˃ 삼품(三品)이 있다.”는 말이 이와 같다.,니라,False,니라,Level2
논어집주,505,1859,而亦生者는 幸而免耳니라,그런데도 생존함은 요행히 면한 것일 뿐이다.”,니라,True,니라,Level2
자치통감강목18,691,2247,二事之中에 唯公卿所擇이니라,두 가지 일 중에 오직 공경들이 선택하시오.”라고 하였다.,니라,True,니라,Level2
당송팔대가문초소식5,82,258,士大夫傳之하야 以爲口實하니라,그러자 사대부(士大夫)들은 이 말을 전하여 이야깃거리로 삼고 있다.,니라,False,니라,Level2
시경집전(하),893,1969,曾孫之來에 又禋祀四方之神而賽禱焉하니라,증손(曾孫)이 옴에 또 사방(四方)의 신(神)에게 제사하여 기도했다.” 하였다.,니라,False,니라,Level2
당송팔대가문초한유2,315,1549,死時年四十九니라,죽을 때의 나이가 49세였다.’라고 하였다.,니라,False,니라,Level2
당송팔대가문초한유3,156,913,大曆初에 御史大夫李棲筠이 由工部侍郞爲浙西觀察使하니라,대력(大曆) 초년(初年)(당(唐) 대종(代宗) 원년(元年))에 어사대부(御史大夫) 이서균(李棲筠)이 공부시랑(工部侍郞)에서 절서관찰사(浙西觀察使)가 되었다.,니라,False,니라,Level2
논어집주,1615,5162,法立而能守면 則德可久하고 業可大니라,"“법이 확립되고 이것을 잘 지킨다면, 덕(德)이 오래갈 수 있고 업(業)이 커질 수 있는 것이다.",니라,True,니라,Level2
당송팔대가문초소철1,318,2063,是以로 雖有賢人君子之才나 而無益於世요 雖有盡忠致命之意나 而不救於患難이니라,"이 때문에 비록 현인(賢人)‧군자(君子)의 재능이 있다 하더라도 세상에 이익이 될 것이 없고, 비록 충성을 다해 목숨을 바칠 생각이 있다 하더라도 환난(患難)을 구제할 수 없었다.",니라,True,니라,Level2
서경집전(하),816,3085,六卿이 分職하여 各率其屬하여 以倡九牧하여 阜成兆民하나니라,육경(六卿)이 직책을 나누어 각기 관속을 거느려서 구목(九牧)을 창도하여 조민(兆民)을 후하게 이룬다.,니라,True,니라,Level2
자치통감강목9,180,255,復以膺妹妻之하니라,다시 이응의 여동생을 그에게 시집보냈다.,니라,False,니라,Level2
당송팔대가문초한유1,242,1197,惟君子得禍爲不幸하고 而小人得禍爲恒하며 君子得福爲恒하고 而小人得福爲幸하니 以其所爲가 似有以取之也니라,"그러나 군자가 화를 당하면 불행으로 여기고 소인이 화를 당하면 정상으로 여기며, 군자가 복을 받으면 정상으로 여기고 소인이 복을 받으면 요행으로 여기니, 이는 그 사람의 행위가 그런 결과를 초래한 것 같기 때문입니다.",니라,True,니라,Level2
자치통감강목1,525,1427,荀與楊也는 擇焉而不精하고 語焉而不詳하니라,"순자(荀子)와 양웅(揚雄)은 선택은 하였으나 정밀(精密)하지 못하였고, 말은 하였으나 상세하지 못하였다.”라고 하였다.",니라,True,니라,Level2
자치통감강목5,714,1658,然이나 自漢興으로 言治民吏에 以霸爲首하니라,그러나 한(漢)나라가 일어난 이래로 백성을 잘 다스린 관리를 말할 적에 황패를 으뜸으로 여겼다.,니라,True,니라,Level2
당송팔대가문초소철1,168,1082,通達治體之言이니라,치체(治體)에 통달한 말이다.,니라,True,니라,Level2
당송팔대가문초유종원1,202,1325,當此之時하여 意謂運合事幷하여 適丁厥時라하여 其私心日以自負也하니라,그 당시에 운(運)이 맞아 일이 잘되려고 마침 좋은 때를 만났다는 생각에 혼자 마음속으로 날마다 자신을 가졌습니다.,니라,False,니라,Level2
당송팔대가문초소식5,234,897,龍山之陽에 巋焉新宮이니 匪私于錢이라 惟以勸忠이니라,"용산(龍山)의 남쪽에 새 사당 드높이 솟으니, 전씨(錢氏)에게 사사로이 하는 것이 아니라 오직 충신을 표하려고 해서이네.",니라,True,니라,Level2
맹자집주,1609,5320,季子는 不得之鄒요 儲子는 得之平陸일새니라,"“계자(季子)는 추(鄒)나라에 갈 수 없었고, 저자(儲子)는 평륙(平陸)에 갈 수 있었기 때문이다.”",니라,True,니라,Level2
당송팔대가문초소철2,166,947,由此觀之컨대 禹本計不失이언만 而帝不能用하고 禹亦迫於君命하여 不能自固耳니라,"이것으로 본다면 등우(鄧禹)의 본래 계획은 잘못된 것이 아니었지만 광무제(光武帝)가 써주지 않았고, 등우(鄧禹) 또한 광무제(光武帝)의 명령에 핍박되어 자기의 지위를 확고하게 다질 수 없었다.",니라,True,니라,Level2
자치통감강목15,27,35,朝廷이 初聞儁卒하고 皆以爲中原可圖라하더니 桓溫曰 慕容恪이 尙在하니 憂方大耳라하니라,"당초 동진(東晉)의 조정에서는 모용준이 죽었다는 말을 듣고 모두 중원(中原)을 수복할 수 있다고 여겼는데, 환온(桓溫)은 말하기를 “모용각이 아직 살아 있으니, 〈우리나라의〉 근심이 크다.” 하였다.",니라,False,니라,Level2
당송팔대가문초소철2,232,1332,在禮에 家施不及國하고 而大夫不收公利니이다하니라 景公稱善而不能用이러니 齊卒以亡이니라,"예(禮)에 있어서는 대부(大夫)의 시혜(施惠)는 국인(國人)에게 미치지 않고, 대부(大夫)는 나라의 이익을 제 것으로 만들지 않는 것이 원칙입니다.”라고 하자, 경공은 ‘참으로 좋은 말이구나.’라고 칭찬하면서도 그 말을 따르지 않았다가 제(齊)나라는 결국 망하고 말았다.",니라,True,니라,Level2
춘추좌씨전4,391,1206,故及於難하니라,그러므로 화난(禍難)에 미친 것이다.,니라,True,니라,Level2
춘추좌씨전5,228,1114,大誓曰 民之所欲을 天必從之라하니라,〈태서(太誓)〉에 ‘백성이 원하는 것을 하늘은 반드시 들어준다.’고 하였습니다.,니라,True,니라,Level2
당송팔대가문초소철2,243,1387,蒯聵得罪於父하여 生不養하고 死不喪이니라,괴외(蒯聵)는 아버지에게 죄를 얻어 살아서는 봉양하지 못하고 죽어서는 거상하지 못하였다.,니라,True,니라,Level2
당송팔대가문초한유2,320,1568,孟氏는 醇乎醇者也요 荀與楊은 大醇而小疵니라,"맹씨(孟氏)는 순수(醇粹)하고도 순수한 분이고, 순자(荀子)와 양웅(楊雄)은 대체(大體)는 순수하나 사소한 하자(瑕疵)가 있다.",니라,True,니라,Level2
당송팔대가문초소철1,275,1846,予竊疑컨대 商書曰 代虐以寬이라하니 則商之政은 未必一於猛也니라,"나는 의심컨대, 〈상서(商書)〉에 “사나움을 대신하되 너그러움으로 했다.”라고 하였으니, 상(商)나라의 정치는 반드시 맹학(猛虐)으로 일관하지 않았다.",니라,False,니라,Level2
맹자집주,1807,5781,有安社稷臣者하니 以安社稷爲稅者也니라,"사직(社稷)을 편안히 하려는 신하가 있으니, 사직(社稷)을 편안히 함을 기쁨으로 삼는 자이다.",니라,True,니라,Level2
자치통감강목5,507,1157,吾固以死守之리니 明主可爲忠言이니라,"내 진실로 죽음으로써 지킬 것이니, 현명한 군주(君主)께는 충언(忠言)을 올릴 만하다.”",니라,True,니라,Level2
당송팔대가문초한유2,110,434,利澤施于人하야 名聲昭于時하며 坐于廟朝엔 進退百官하고 而佐天子出令하나니라,"이로운 은택(恩澤)을 사람들에게 베풀어 당시에 명성을 드러내고, 묘조(廟朝)(조정)에 있을 때는 백관(百官)을 등용하거나 물리치며 천자를 보좌하여 정령(政令)을 발표한다.",니라,False,니라,Level2
당송팔대가문초소철2,258,1458,及事明皇帝時에도 亦有所縱弛하여 太廟棟毁로되 巡遊東都 以爲無害라하니라,명황제(明皇帝)(현종(玄宗))를 섬길 때에 미쳐서 방종한 행동을 하여 태묘(太廟)의 용마루가 무너졌는데도 동도(東都)의 순유(巡遊)는 아무런 해될 것이 없다고 주장하였다.,니라,False,니라,Level2
당송팔대가문초유종원2,164,739,曰 不類니라,그 답은 “〈일관되게 글을 인용하는 그의 습관과〉 부합하지 않는다.”는 것이다.,니라,True,니라,Level2
맹자집주,897,3158,民之歸仁也는 猶水之就下하며 獸之走壙也니라,백성이 인자(仁者)에게 돌아감은 물이 아래로 내려가며 짐승이 들로 달아나는 것과 같다.,니라,True,니라,Level2
당송팔대가문초한유3,299,1602,鱷魚其不可與刺史雜處此土也니라,그러니 너희 악어(鱷魚)는 자사(刺史)와 함께 이 지방에 섞여 살아서는 안 된다.,니라,True,니라,Level2
당송팔대가문초소철2,188,1077,子家羈曰 捨民數世어늘 求以克事면 不可必也니이다하되 公不從而出하니 隗亮之敗는 則昭公之擧也니라,"자가기(子家羈)가 간하기를 “백성들을 내버려둔 지 몇 대나 되었는데, 이러한 일을 하려고 하시면 되지 않습니다.”라고 했는데, 소공(昭公)은 그 말을 듣지 않고 출정하였으니, 유외(劉隗)와 유량(庾亮)의 패배는 바로 소공(昭公)이 거행한 전철을 밟은 것이었다.",니라,True,니라,Level2
맹자집주,1708,5555,若要熟也인댄 須從這裏過니라,“만일 완숙하기를 요구한다면 모름지기 이 시련 속을 통과해야 한다.”,니라,True,니라,Level2
당송팔대가문초소철1,263,1766,後世엔 以爲禹無聖人而傳之而後에 授之其子孫이니 此以好異期聖人也라하니라,"그러므로 후세(後世)에서는 ‘우(禹)는 왕위를 전할 만한 성인(聖人)이 없은 뒤에 그 자손에게 넘겨주었으니, 이것은 특이한 일을 좋아함으로써 성인(聖人)에게 기대한 것이다.’라고 생각한다.",니라,False,니라,Level2
당송팔대가문초소철2,137,783,故로 禍發皆不旋踵이 若合符節이니라,그러므로 화(禍)의 발현이 모두 발꿈치를 채 돌리기도 전에 있었음이 마치 부절(符節)을 합한 것처럼 똑같았던 것이다.,니라,True,니라,Level2
자치통감강목7,150,185,後又作劇秦美新之文하여 以頌莽하니 君子病焉하니라,"뒤에 또 〈극진미신(劇秦美新)〉이란 글을 지어서 왕망을 칭송하였으니, 군자(君子)가 이것을 나쁘게 여겼다.",니라,False,니라,Level2
당송팔대가문초증공1,192,1122,契丹願聽盟約에 逡巡退抑하여 不自矜伐하니라,그리고 거란(契丹)이 맹약을 받아들이겠다고 하자 공격을 멈추고 퇴각하여 무공(武功)을 과시하지 않았다.,니라,False,니라,Level2
시경집전(하),2814,6218,敷天之下를 裒時之對하시니 時周之命이시니라,온 너른 하늘의 아래를 모아 이에 보답하시니 이 주(周)나라의 명(命)이시니라,니라,True,니라,Level2
당송팔대가문초한유3,128,770,當是時하야 天子以武定淮西河南北하니 用事者以破諸黃爲類하야 向意助之하니라,"이때를 당하여 천자(天子)께서 무력으로 회서(淮西)‧하남(河南)‧하북(河北)을 토평(討平)하시니, 용사자(用事者)들은 황가적(黃家賊)을 격파하는 것이 회서‧하남‧하북을 토평하는 것과 같다 하여, 천자의 마음에 영합해 황가적(黃家賊) 토평을 부추겼다.",니라,False,니라,Level2
